Id,mean_exam_points
10000,54.90897615540102
10001,64.86646097433422
10002,46.94211006706142
10003,91.33993415767846
10004,89.41336871080232
10005,62.489783641622694
10006,40.8864963945029
10007,55.39300556919813
10008,57.505819061845884
10009,79.20408194437275
10010,50.91449780014003
10011,59.90230313531644
10012,53.190158792637035
10013,85.28638530320735
10014,65.38047924837595
10015,61.65750091592938
10016,90.09737305897136
10017,57.734690466218716
10018,53.83013982428123
10019,53.56545812992586
10020,80.23255693388711
10021,61.229162943132536
10022,66.4298903652226
10023,63.87761080120205
10024,56.58343669421935
10025,84.01103035051705
10026,60.783862058260276
10027,55.12977488319366
10028,60.33452926264504
10029,52.769565504254565
10030,71.42436750116853
10031,61.39828078082351
10032,47.20598556545838
10033,52.974155830856915
10034,48.02562797517469
10035,69.77447393494748
10036,52.692728808224764
10037,75.54220004456351
10038,59.29999165897029
10039,91.75966583665266
10040,91.22726278463371
10041,60.10168737190568
10042,60.26954252389062
10043,67.82746633142303
10044,61.58504855615723
10045,49.85444820493389
10046,46.23754794555743
10047,44.18126569911001
10048,60.60389113933832
10049,85.22717935817853
10050,47.961023904828735
10051,91.26523421397026
10052,56.262399633292695
10053,52.478240486244935
10054,51.56723149734744
10055,58.04296007587283
10056,71.78891100107282
10057,55.596981881660724
10058,62.79644174695106
10059,75.06353365931732
10060,67.1889279363135
10061,59.834439042098786
10062,63.21605232902188
10063,53.859073479208405
10064,58.806084175648934
10065,53.38761051677654
10066,53.11343151962544
10067,85.43264572213134
10068,59.049084992419125
10069,60.251791133977186
10070,64.02749639189702
10071,57.523182778087815
10072,53.524178266854534
10073,56.47082990574207
10074,70.4144374312281
10075,62.68885200529395
10076,70.68918468305296
10077,61.292533850774014
10078,64.42298144243964
10079,77.29878973758466
10080,61.922813863545436
10081,61.45465641005529
10082,84.22741916765206
10083,70.49933122546179
10084,54.10146116119407
10085,58.61319493592698
10086,84.90978809335338
10087,80.95922193108284
10088,44.09194154654674
10089,87.72654150458946
10090,55.45922892577923
10091,51.25258148202093
10092,60.33937884562712
10093,69.66810917421422
10094,68.98467884359331
10095,54.521741383498195
10096,88.85757247959843
10097,70.61008573959296
10098,84.72965274546563
10099,54.41602498482688
10100,85.81672583520337
10101,55.40015475993778
10102,60.41193185285176
10103,67.28394252121946
10104,55.660788873648876
10105,57.53465178798947
10106,54.37321134249927
10107,53.74215043273352
10108,56.511655966285936
10109,50.094203628278386
10110,60.092357333022925
10111,51.66258502436508
10112,70.27859633037122
10113,58.672517313349175
10114,56.68388843518952
10115,77.94956351523967
10116,52.3561772980288
10117,83.3684976072502
10118,45.33747069172836
10119,57.8837450291861
10120,65.46993951800148
10121,49.66008753679928
10122,84.80132088646815
10123,56.85586444781363
10124,53.759170974889216
10125,74.90162633216399
10126,54.05744619180398
10127,63.853326784932904
10128,57.26167947309234
10129,55.546604488209276
10130,69.5313967741573
10131,63.745350312740456
10132,43.90915303766287
10133,75.55871575332934
10134,78.64532662743139
10135,86.25843252143508
10136,66.38425255982993
10137,53.536253726333925
10138,85.25657892026878
10139,65.2771894953316
10140,60.53654883474898
10141,61.1060080679088
10142,74.10696333193944
10143,61.71629792827392
10144,42.06695598819164
10145,50.087088837785736
10146,59.7001721345749
10147,49.92129100319043
10148,46.82703379756464
10149,61.36144873578782
10150,88.9532409619246
10151,70.36825656269905
10152,84.16864907991834
10153,60.41507138850472
10154,55.34688037349275
10155,70.2030802936582
10156,60.36885649771138
10157,58.62318505534587
10158,58.45818313614393
10159,57.45673692538774
10160,49.79146452396536
10161,69.5749874101194
10162,51.136663764633376
10163,54.10723188303613
10164,61.07523324962576
10165,82.08839127529275
10166,78.73679637980658
10167,63.6444991982281
10168,83.71367664212259
10169,55.448037101358395
10170,52.17972864295588
10171,51.635600878871145
10172,60.853381465727395
10173,65.21046893033554
10174,60.20815715822429
10175,61.76740516141884
10176,64.85589085580818
10177,60.027715350176216
10178,55.20827195592178
10179,61.05479725105197
10180,74.64031742904783
10181,64.53566517643098
10182,67.40146894265978
10183,55.06704801575427
10184,85.21641932278801
10185,59.01575511336931
10186,58.39417377417118
10187,91.52658400425959
10188,54.01727559023848
10189,60.965808252787504
10190,84.31808986147286
10191,48.81169572904029
10192,73.04980626649906
10193,84.76090147551774
10194,79.90384683812326
10195,70.94326287327671
10196,55.31576704196107
10197,52.60364676640155
10198,41.06983316416075
10199,52.478240486244935
10200,51.129528350428714
10201,52.82310179231515
10202,58.553559988782354
10203,72.7457014579052
10204,71.5402421575544
10205,61.326377635132275
10206,45.15780112402702
10207,69.75551356033596
10208,79.70354959873096
10209,54.55624340072232
10210,91.67230039314703
10211,76.18044938719926
10212,70.47277951958358
10213,80.80449448261793
10214,68.371897919478
10215,57.952999724881025
10216,69.3501143836917
10217,63.1074845084974
10218,53.603852879996744
10219,60.568144280100014
10220,46.624465325672496
10221,63.82089975813039
10222,60.33192805512348
10223,63.16315324437326
10224,89.33394027924203
10225,61.01454353326939
10226,54.85318864587442
10227,53.65196701652762
10228,58.638970770830106
10229,54.69702392342765
10230,78.37921636899661
10231,74.97056284228364
10232,63.77086671690519
10233,55.21060780758292
10234,85.217879763046
10235,59.099443471701754
10236,55.15839768058638
10237,65.42305794096247
10238,45.54231824925362
10239,84.41842949691217
10240,59.248316887947915
10241,86.85121295176755
10242,55.7770640586087
10243,56.22611630046423
10244,62.96463667781853
10245,69.60085539481537
10246,56.93813082087285
10247,90.83645927132159
10248,55.53692966186957
10249,74.40870989434316
10250,77.44193308333897
10251,60.37379680102192
10252,54.96209383249102
10253,82.60845982083349
10254,56.39094438334548
10255,53.872786378229534
10256,64.08576989387663
10257,68.93006741161327
10258,56.496957108325994
10259,58.69520282484661
10260,50.87927964932599
10261,83.53657012617951
10262,44.869421030219534
10263,74.53588901714124
10264,59.99553705617123
10265,56.40840630333818
10266,55.351450656667645
10267,82.39396892809658
10268,84.46031868530483
10269,78.43800191277018
10270,84.73834188892104
10271,55.89659966411711
10272,53.87359999898964
10273,70.56742386835867
10274,53.54236274129313
10275,48.273342485579185
10276,41.22337498975972
10277,72.10009255537976
10278,61.07583508961635
10279,59.28330529207746
10280,59.511694451714405
10281,79.89797472447373
10282,55.597669438863704
10283,85.26274908468855
10284,57.98216877235276
10285,57.45508932303454
10286,53.71215408223964
10287,59.710085213251034
10288,45.97256426554165
10289,66.90269712961337
10290,84.95017236920157
10291,56.76549578014699
10292,54.47442959875907
10293,56.04784635464778
10294,84.93370605046427
10295,55.30901987155044
10296,51.68621895656063
10297,61.05517331962537
10298,53.58456127906952
10299,53.0436352636034
10300,51.526272880495
10301,67.8739452087829
10302,69.1776249167846
10303,56.725783368827074
10304,86.1924521258714
10305,68.85291541549215
10306,39.11482305526795
10307,82.73265387203296
10308,64.46938846357536
10309,55.73182660887146
10310,54.31736312900761
10311,54.638545368812785
10312,62.36415671353465
10313,90.74380254079257
10314,45.914947765253636
10315,84.765235114434
10316,55.77195868722011
10317,41.762452986115996
10318,53.98445297034224
10319,87.10330929589634
10320,56.08570523578283
10321,91.287008828684
10322,62.4246823873285
10323,78.93238466012592
10324,58.10975900812592
10325,55.2324610025319
10326,56.08547715096728
10327,79.38383845974796
10328,43.740117883226354
10329,64.49740736726135
10330,73.53507404078164
10331,60.03356662651262
10332,62.066596732205035
10333,79.12976100215577
10334,88.8514066735204
10335,65.7269780918754
10336,46.779273678843076
10337,66.22806793972853
10338,59.567810323614125
10339,59.54831853668621
10340,70.06527629446994
10341,66.499761813907
10342,86.39470993761789
10343,75.86014196308258
10344,64.36522846328249
10345,68.99588667166668
10346,68.70762478033858
10347,59.47435581801887
10348,52.011353265934275
10349,70.52283771601736
10350,54.99801033723046
10351,59.61996135824216
10352,76.72243561571146
10353,54.97624874570287
10354,65.2771894953316
10355,69.52964812736968
10356,84.41017708904292
10357,57.73808237737508
10358,69.05770913513518
10359,54.279759130722944
10360,62.568331476925906
10361,66.84650760126497
10362,49.518290198205776
10363,70.0222692053581
10364,65.0549813276943
10365,68.54159612177168
10366,54.83056858495756
10367,58.672517313349175
10368,53.98683442314389
10369,71.42946813677327
10370,75.65489617932698
10371,81.1883819956426
10372,56.69291995708303
10373,52.52164039964052
10374,65.1126698309371
10375,54.84171416744311
10376,66.28483358417013
10377,55.29424372158338
10378,90.40305684510729
10379,83.26244049750949
10380,77.56800234578336
10381,68.80640994524222
10382,54.1844214348764
10383,62.956727078738034
10384,57.84831707791737
10385,59.19380916075462
10386,58.14366131469493
10387,52.564754146248625
10388,80.00612510256587
10389,54.40143851692168
10390,60.37732333206208
10391,58.79464831046011
10392,59.56681342371005
10393,82.55343785739636
10394,71.52510680093981
10395,59.01693560451913
10396,78.28773729681555
10397,75.0935103689432
10398,89.10567182692645
10399,58.75847323618449
10400,59.90765323685578
10401,84.15149987453643
10402,60.34809692648684
10403,84.0514550276662
10404,83.92100121174265
10405,85.53919941006721
10406,73.53507404078164
10407,53.103420319745254
10408,58.36475801521336
10409,61.11804987026053
10410,59.0101927940055
10411,58.575315882693715
10412,55.382233348719964
10413,61.351557750655715
10414,59.709537550177345
10415,47.045283126285234
10416,90.293665395523
10417,60.27474764469919
10418,41.89590597383059
10419,65.54479377828848
10420,55.04891501500098
10421,54.53187631276566
10422,55.71958199057644
10423,64.0761259933968
10424,90.41784886228069
10425,61.48449425586111
10426,83.01662193556125
10427,70.66573185496772
10428,74.32911220517148
10429,79.23580112724673
10430,59.20858551446699
10431,70.30348553594193
10432,84.39544400479973
10433,84.79177299910985
10434,68.23032653506765
10435,70.02583596082233
10436,89.15258563453004
10437,70.62630350257189
10438,55.34728982833593
10439,59.80318135157851
10440,75.14224000758055
10441,58.247953948272375
10442,62.575531745300914
10443,38.71382278326637
10444,59.7335500459275
10445,57.57157451651593
10446,58.270229376730526
10447,55.170668218701174
10448,60.60155006993547
10449,65.90275520251988
10450,73.56369155146736
10451,85.69938497491833
10452,83.61985957879232
10453,83.35836172354398
10454,76.16224889421825
10455,51.70958966123228
10456,83.09836054855394
10457,52.69196917687535
10458,56.517144582964356
10459,61.21135428902062
10460,55.90805455884697
10461,64.20804739811908
10462,46.19440719483022
10463,59.48191775951232
10464,59.82527959224402
10465,53.884483519143956
10466,63.09042792330709
10467,64.27039661390366
10468,58.7569728132088
10469,53.942081004093374
10470,79.75276952811875
10471,61.06648541613433
10472,60.139446984661205
10473,54.72522629454361
10474,54.43937735942103
10475,61.53629440021106
10476,59.97591690959428
10477,55.691472593572826
10478,83.1440870411419
10479,73.62014969252505
10480,78.72859854563795
10481,55.53324571124616
10482,62.131757433179885
10483,74.48257820027091
10484,40.62140707885074
10485,56.92509899146132
10486,70.76117655861587
10487,53.90531578007544
10488,58.04296007587283
10489,59.76252337067533
10490,55.789295373603956
10491,60.23072451053892
10492,55.90033339723599
10493,55.96264596743654
10494,62.330618298814876
10495,85.9527932037581
10496,60.04119551864961
10497,90.4940862121015
10498,60.908728865447955
10499,58.87371679812125
10500,62.21405543141991
10501,83.83945715267954
10502,82.38801519614498
10503,57.045512363861796
10504,58.75847323618449
10505,57.00328051184327
10506,71.22489487592581
10507,89.13658268681515
10508,60.88698194878251
10509,91.58595299334762
10510,58.67051974533347
10511,78.99357596794744
10512,53.750442071546345
10513,53.72646558117339
10514,61.6050592886815
10515,60.68907708329991
10516,69.6701307178531
10517,58.737254694373306
10518,59.614798015715856
10519,80.06952662604984
10520,53.26318306218459
10521,53.632559004343555
10522,66.98880845980418
10523,61.512097903114906
10524,74.9780504253594
10525,78.4005433362064
10526,54.11116754887203
10527,91.32228234749616
10528,56.60928528185775
10529,64.6975240355098
10530,63.838040972049704
10531,53.474001454068194
10532,54.60380725457973
10533,58.49996770313342
10534,79.19914617822072
10535,54.420060615016226
10536,54.31729290021869
10537,83.23662928836337
10538,53.93876253453211
10539,55.61721538283078
10540,66.50888660564998
10541,50.66776233556102
10542,56.646624881056695
10543,56.269385327445626
10544,61.95443986370722
10545,86.88155211505912
10546,58.89403845007775
10547,67.79926428822463
10548,80.36448414421847
10549,68.50339876550471
10550,69.3700392014856
10551,88.73477747983704
